Frame,EAR,Blinks,Blink_STD,Pupil_Delta,Gaze_Instability,AU_Score,AU_StressPoints,Stress_Score
1332,0.12,89,1.83,0.48,10.2111,1.43,1.9,2
1333,0.22,89,1.83,0.48,10.2399,1.43,1.9,2
1334,0.35,89,1.83,0.48,10.2605,1.43,1.9,2
1335,0.40,89,1.83,0.48,10.2964,1.43,1.9,2
1336,0.40,89,1.83,0.48,10.3197,1.43,1.9,2
1337,0.43,89,1.84,0.48,10.3511,1.43,1.9,2
1338,0.42,89,1.84,0.48,10.3755,1.43,1.9,2
1339,0.42,89,1.85,0.48,10.4000,1.43,1.9,2
1340,0.43,89,1.85,0.48,10.4303,1.43,1.9,2
1341,0.42,89,1.85,0.48,10.4539,1.43,1.9,2
1342,0.45,89,1.85,0.48,10.4771,1.43,1.9,2
1343,0.44,89,1.85,0.48,10.5004,1.43,1.9,2
1344,0.43,89,1.88,0.48,10.5307,1.43,1.9,2
1345,0.43,89,1.88,0.48,10.5544,1.28,3.4,2
1346,0.42,89,1.88,0.48,10.5766,1.28,3.4,2
1347,0.43,89,1.88,0.48,10.5953,1.28,3.4,2
1348,0.45,89,1.88,0.48,10.6142,1.28,3.4,2
1349,0.44,89,1.88,0.48,10.6364,1.28,3.4,2
1350,0.43,89,1.88,0.48,10.6589,1.28,3.4,2
1351,0.44,89,1.88,0.48,10.6819,1.28,3.4,2
1352,0.45,89,1.88,0.48,10.7053,1.28,3.4,2
1353,0.46,89,1.88,0.48,10.7291,1.28,3.4,2
1354,0.46,89,1.88,0.48,10.7526,1.28,3.4,2
1355,0.42,89,1.88,0.48,10.7769,1.28,3.4,2
1356,0.48,89,1.90,0.48,10.8024,1.28,3.4,2
1357,0.45,89,1.90,0.48,10.8263,1.28,3.4,2
1358,0.45,89,1.90,0.48,10.8500,1.28,3.4,2
1359,0.45,89,1.90,0.48,10.8730,1.28,3.4,2
1360,0.43,89,1.90,0.48,10.8997,1.28,3.4,2
1361,0.42,89,1.90,0.48,10.9228,1.37,3.4,2
1362,0.46,89,1.90,0.48,10.9461,1.37,3.4,2
1363,0.44,89,1.90,0.48,10.9696,1.37,3.4,2
1364,0.45,89,1.90,0.48,10.9932,1.37,3.4,2
1365,0.44,89,1.91,0.48,11.0170,1.37,3.4,2
1366,0.41,89,1.91,0.48,11.0408,1.37,3.4,2
1367,0.41,89,1.91,0.48,11.0707,1.37,3.4,2
1368,0.41,89,1.91,0.48,11.0877,1.37,3.4,2
1369,0.42,89,1.48,0.48,11.1110,1.37,3.4,2
1370,0.42,89,1.48,0.48,11.1336,1.37,3.4,2
1371,0.42,89,1.48,0.48,11.1555,1.37,3.4,2
1372,0.41,89,1.48,0.48,11.1770,1.37,3.4,2
1373,0.42,89,1.48,0.48,11.1922,1.37,3.4,2
1374,0.41,89,1.48,0.48,11.2133,1.37,3.4,2
1375,0.43,89,1.48,0.48,11.2341,1.37,3.4,2
1376,0.42,89,1.48,0.48,11.2548,1.37,3.4,2
1377,0.44,89,1.48,0.48,11.2754,1.37,3.4,2
1378,0.45,89,1.48,0.48,11.2955,1.60,1.9,2
1379,0.42,89,1.48,0.48,11.3098,1.60,1.9,2
1380,0.42,89,1.48,0.48,11.3296,1.60,1.9,2
1381,0.42,89,1.48,0.48,11.3493,1.60,1.9,2
1382,0.42,89,1.48,0.48,11.3631,1.60,1.9,2
1383,0.41,89,1.48,0.48,11.3825,1.60,1.9,2
1384,0.41,89,1.48,0.48,11.4020,1.60,1.9,2
1385,0.41,89,1.48,0.48,11.4216,1.60,1.9,2
1386,0.42,89,1.48,0.48,11.4410,1.60,1.9,2
1387,0.41,89,1.48,0.48,11.4603,1.60,1.9,2
1388,0.44,89,1.48,0.48,11.4793,1.60,1.9,2
1389,0.44,89,1.48,0.48,11.4984,1.60,1.9,2
1390,0.44,89,1.48,0.48,11.5170,1.60,1.9,2
1391,0.45,89,1.48,0.48,11.5348,1.60,1.9,2
1392,0.17,90,1.63,0.48,11.5536,1.60,1.9,2
1393,0.22,90,1.63,0.48,11.5705,1.60,1.9,2
1394,0.35,90,1.63,0.48,11.5825,1.60,1.9,2
1395,0.32,90,1.63,0.48,11.5908,1.31,2.7,3
1396,0.31,90,1.63,0.48,11.5955,1.31,2.7,3
1397,0.31,90,1.63,0.48,11.5991,1.31,2.7,3
1398,0.32,90,1.63,0.48,11.6030,1.31,2.7,3
1399,0.33,90,1.63,0.48,11.6077,1.31,2.7,3
1400,0.23,90,1.63,0.48,11.6131,1.31,2.7,3
1401,0.24,90,1.63,0.48,11.6116,1.31,2.7,3
1402,0.23,90,1.63,0.48,11.6155,1.31,2.7,3
1403,0.22,90,1.63,0.48,11.6132,1.31,2.7,3
1404,0.21,90,1.63,0.48,11.6174,1.31,2.7,3
1405,0.18,91,1.61,0.48,11.6212,1.31,2.7,3
1406,0.20,91,1.61,0.48,11.6241,1.31,2.7,3
1407,0.17,92,1.61,0.48,11.6202,1.31,2.7,3
1408,0.12,92,1.61,0.48,11.6215,1.31,2.7,3
1409,0.20,92,1.61,0.48,11.6230,1.31,2.7,3
1410,0.23,92,1.61,0.48,11.6244,1.31,2.7,3
1411,0.22,92,1.61,0.48,11.6190,1.31,2.7,3
1412,0.16,93,1.60,0.48,11.6194,1.31,2.7,3
1413,0.17,93,1.60,0.48,11.6266,1.28,0.0,2
1414,0.16,93,1.60,0.48,11.6287,1.28,0.0,2
1415,0.16,93,1.60,0.48,11.6319,1.28,0.0,2
1416,0.15,93,1.60,0.48,11.6413,1.28,0.0,2
1417,0.19,93,1.60,0.48,11.6453,1.28,0.0,2
1418,0.18,93,1.60,0.48,11.6544,1.28,0.0,2
1419,0.19,93,1.60,0.48,11.6576,1.28,0.0,2
1420,0.24,93,1.60,0.48,11.6608,1.28,0.0,2
1421,0.21,93,1.60,0.48,11.6696,1.28,0.0,2
1422,0.19,94,1.58,0.48,11.6724,1.28,0.0,2
1423,0.22,94,1.58,0.48,11.6797,1.28,0.0,2
1424,0.23,94,1.58,0.48,11.6812,1.28,0.0,2
1425,0.20,94,1.58,0.48,11.6824,1.28,0.0,2
1426,0.23,94,1.58,0.48,11.6839,1.28,0.0,2
1427,0.24,94,1.58,0.48,11.6846,1.28,0.0,2
1428,0.24,94,1.58,0.48,11.6852,1.28,0.0,2
1429,0.23,94,1.58,0.48,11.6856,1.28,0.0,2
1430,0.25,94,1.58,0.48,11.6859,0.00,0.0,2
1431,0.25,94,1.58,0.48,11.6865,0.00,0.0,2
1432,0.07,95,1.56,0.48,11.6821,0.00,0.0,2
1433,0.09,95,1.56,0.48,11.6828,0.00,0.0,2
1434,0.11,95,1.56,0.48,11.6835,0.00,0.0,2
1435,0.12,95,1.56,0.48,11.6844,0.00,0.0,2
1436,0.17,95,1.56,0.48,11.6900,0.00,0.0,2
1437,0.18,95,1.56,0.48,11.6907,0.00,0.0,2
1438,0.18,95,1.56,0.48,11.6911,0.00,0.0,2
1439,0.23,95,1.56,0.48,11.6917,0.00,0.0,2
1440,0.21,95,1.56,0.48,11.6925,0.00,0.0,2
1441,0.19,96,1.55,0.48,11.6944,0.00,0.0,2
1442,0.20,96,1.55,0.48,11.6910,0.00,0.0,2
1443,0.24,96,1.55,0.48,11.6925,0.00,0.0,2
1444,0.25,96,1.55,0.48,11.6889,0.00,0.0,2
1445,0.26,96,1.55,0.48,11.6906,0.00,0.0,2
1446,0.24,96,1.55,0.48,11.6870,0.00,0.0,2
1447,0.25,96,1.55,0.48,11.6885,0.00,0.0,2
1448,0.25,96,1.55,0.48,11.6900,0.00,0.0,2
1449,0.25,96,1.55,0.48,11.6917,1.40,0.7,2
1450,0.25,96,1.55,0.48,11.6933,1.40,0.7,2
1451,0.27,96,1.55,0.48,11.6952,1.40,0.7,2
1452,0.28,96,1.55,0.48,11.6979,1.40,0.7,2
1453,0.27,96,1.55,0.48,11.7014,1.40,0.7,2
1454,0.27,96,1.55,0.48,11.7007,1.40,0.7,2
1455,0.26,96,1.55,0.48,11.7040,1.40,0.7,2
1456,0.28,96,1.55,0.48,11.7018,1.40,0.7,2
1457,0.29,96,1.55,0.48,11.7040,1.40,0.7,2
1458,0.27,96,1.55,0.48,11.7063,1.40,0.7,2
1459,0.28,96,1.55,0.48,11.7084,1.40,0.7,2
1460,0.28,96,1.55,0.48,11.7104,1.40,0.7,2
1461,0.28,96,1.57,0.48,11.7122,1.40,0.7,2
1462,0.28,96,1.57,0.48,11.7138,1.40,0.7,2
1463,0.29,96,1.57,0.48,11.7153,1.40,0.7,2
1464,0.28,96,1.57,0.48,11.7167,1.23,0.0,2
1465,0.30,96,1.57,0.48,11.7173,1.23,0.0,2
1466,0.31,96,1.57,0.48,11.7222,1.23,0.0,2
1467,0.33,96,1.57,0.48,11.7224,1.23,0.0,2
1468,0.30,96,1.57,0.48,11.7271,1.23,0.0,2
1469,0.32,96,1.57,0.48,11.7272,1.23,0.0,2
1470,0.32,96,1.57,0.48,11.7272,1.23,0.0,2
1471,0.32,96,1.58,0.48,11.7273,1.23,0.0,2
1472,0.33,96,1.58,0.48,11.7273,1.23,0.0,2
1473,0.29,96,1.58,0.48,11.7272,1.23,0.0,2
1474,0.32,96,1.58,0.48,11.7271,1.23,0.0,2
1475,0.32,96,1.58,0.48,11.7272,1.23,0.0,2
1476,0.32,96,1.58,0.48,11.7271,1.23,0.0,2
1477,0.32,96,1.58,0.48,11.7269,1.23,0.0,2
1478,0.31,96,1.58,0.48,11.7267,1.23,0.0,2
1479,0.28,96,1.26,0.48,11.7264,1.23,0.0,2
1480,0.31,96,1.26,0.48,11.7302,1.34,1.5,3
1481,0.29,96,1.26,0.48,11.7294,1.34,1.5,3
1482,0.32,96,1.26,0.48,11.7331,1.34,1.5,3
1483,0.30,96,1.26,0.48,11.7323,1.34,1.5,3
1484,0.32,96,1.26,0.48,11.7316,1.34,1.5,3
1485,0.31,96,1.26,0.48,11.7342,1.34,1.5,3
1486,0.32,96,1.26,0.48,11.7328,1.34,1.5,3
1487,0.28,96,1.26,0.48,11.7312,1.34,1.5,3
1488,0.26,96,1.26,0.48,11.7293,1.34,1.5,3
1489,0.25,96,1.26,0.48,11.7268,1.34,1.5,3
1490,0.24,96,1.26,0.48,11.7246,1.34,1.5,3
1491,0.16,97,1.36,0.48,11.7224,1.34,1.5,3
1492,0.15,97,1.36,0.48,11.7199,1.34,1.5,3
1493,0.15,97,1.36,0.48,11.7209,1.34,1.5,3
1494,0.20,97,1.36,0.48,11.7186,1.34,1.5,3
1495,0.15,97,1.36,0.48,11.7160,1.34,1.5,3
1496,0.18,97,1.36,0.48,11.7130,1.50,0.0,3
1497,0.22,97,1.36,0.48,11.7137,1.50,0.0,3
1498,0.17,98,1.35,0.48,11.7108,1.50,0.0,3
1499,0.17,98,1.35,0.48,11.7078,1.50,0.0,3
1500,0.26,98,1.35,0.48,11.7047,1.50,0.0,3
1501,0.27,98,1.35,0.48,11.7014,1.50,0.0,3
1502,0.27,98,1.35,0.48,11.6982,1.50,0.0,3
1503,0.27,98,1.35,0.48,11.6981,1.50,0.0,3
1504,0.27,98,1.35,0.48,11.6949,1.50,0.0,3
1505,0.26,98,1.35,0.48,11.6918,1.50,0.0,3
1506,0.27,98,1.35,0.48,11.6923,1.50,0.0,3
1507,0.25,98,1.35,0.48,11.6898,1.50,0.0,3
1508,0.27,98,1.35,0.48,11.6872,1.50,0.0,3
1509,0.29,98,1.35,0.48,11.6845,1.33,2.2,2
1510,0.28,98,1.35,0.48,11.6843,1.33,2.2,2
1511,0.31,98,1.35,0.48,11.6812,1.33,2.2,2
1512,0.30,98,1.35,0.48,11.6782,1.33,2.2,2
1513,0.32,98,1.35,0.48,11.6751,1.33,2.2,2
1514,0.31,98,1.35,0.48,11.6725,1.33,2.2,2
1515,0.30,98,1.35,0.48,11.6699,1.33,2.2,2
1516,0.32,98,1.35,0.48,11.6697,1.33,2.2,2
1517,0.35,98,1.35,0.48,11.6668,1.33,2.2,2
1518,0.34,98,1.35,0.48,11.6639,1.33,2.2,2
1519,0.35,98,1.35,0.48,11.6609,1.33,2.2,2
1520,0.34,98,1.35,0.48,11.6580,1.33,2.2,2
1521,0.35,98,1.35,0.48,11.6550,1.33,2.2,2
1522,0.34,98,1.35,0.48,11.6521,1.33,2.2,2
1523,0.34,98,1.35,0.48,11.6491,1.33,2.2,2
1524,0.34,98,1.35,0.48,11.6460,1.33,2.2,2
1525,0.33,98,1.35,0.48,11.6428,1.33,2.2,2
1526,0.34,98,1.35,0.48,11.6397,1.33,2.2,2
1527,0.33,98,1.35,0.48,11.6345,1.33,2.2,2
1528,0.33,98,1.35,0.48,11.6314,0.84,0.0,2
1529,0.31,98,1.35,0.48,11.6303,0.84,0.0,2
1530,0.32,98,1.35,0.48,11.6268,0.84,0.0,2
1531,0.32,98,1.35,0.48,11.6254,0.84,0.0,2
1532,0.32,98,1.35,0.48,11.6218,0.84,0.0,2
1533,0.32,98,1.35,0.48,11.6181,0.84,0.0,2
1534,0.31,98,1.35,0.48,11.6142,0.84,0.0,2
1535,0.32,98,1.35,0.48,11.6103,0.84,0.0,2
1536,0.19,99,1.37,0.48,11.6064,0.84,0.0,2
1537,0.15,99,1.37,0.48,11.6024,0.84,0.0,2
1538,0.28,99,1.37,0.48,11.5982,0.84,0.0,2
1539,0.29,99,1.37,0.48,11.5955,0.84,0.0,2
1540,0.31,99,1.37,0.48,11.5919,0.84,0.0,2
1541,0.30,99,1.37,0.48,11.5868,0.84,0.0,2
1542,0.30,99,1.37,0.48,11.5816,0.84,0.0,2
1543,0.30,99,1.37,0.48,11.5764,0.73,0.0,2
1544,0.31,99,1.37,0.48,11.5710,0.73,0.0,2
1545,0.32,99,1.37,0.48,11.5655,0.73,0.0,2
1546,0.31,99,1.37,0.48,11.5598,0.73,0.0,2
1547,0.32,99,1.37,0.48,11.5541,0.73,0.0,2
1548,0.32,99,1.37,0.48,11.5483,0.73,0.0,2
1549,0.32,99,1.37,0.48,11.5418,0.73,0.0,2
1550,0.33,99,1.37,0.48,11.5358,0.73,0.0,2
1551,0.32,99,1.37,0.48,11.5306,0.73,0.0,2
1552,0.32,99,1.37,0.48,11.5251,0.73,0.0,2
1553,0.33,99,1.37,0.48,11.5194,0.73,0.0,2
1554,0.32,99,1.37,0.48,11.5130,0.73,0.0,2
1555,0.31,99,1.37,0.48,11.5082,0.73,0.0,2
1556,0.32,99,1.37,0.48,11.5026,0.73,0.0,2
1557,0.32,99,1.37,0.48,11.4966,0.73,0.0,2
1558,0.32,99,1.37,0.48,11.4906,1.12,0.0,2
1559,0.32,99,1.39,0.48,11.4859,1.12,0.0,2
1560,0.31,99,1.39,0.48,11.4795,1.12,0.0,2
1561,0.31,99,1.39,0.48,11.4734,1.12,0.0,2
1562,0.32,99,1.39,0.48,11.4671,1.12,0.0,2
1563,0.31,99,1.39,0.48,11.4607,1.12,0.0,2
1564,0.33,99,1.39,0.48,11.4543,1.12,0.0,2
1565,0.31,99,1.39,0.48,11.4477,1.12,0.0,2
1566,0.31,99,1.39,0.48,11.4410,1.12,0.0,2
1567,0.32,99,1.39,0.48,11.4342,1.12,0.0,2
1568,0.32,99,1.39,0.48,11.4276,1.12,0.0,2
1569,0.31,99,1.39,0.48,11.4206,1.12,0.0,2
1570,0.31,99,1.39,0.48,11.4135,1.12,0.0,2
1571,0.31,99,1.39,0.48,11.4063,1.12,0.0,2
1572,0.31,99,1.39,0.48,11.3989,1.12,0.0,2
1573,0.30,99,1.39,0.48,11.3921,1.12,0.0,2
1574,0.31,99,1.39,0.48,11.3846,1.12,0.0,2
1575,0.32,99,1.39,0.48,11.3769,1.12,0.0,2
1576,0.32,99,1.39,0.48,11.3691,1.12,0.0,2
1577,0.31,99,1.39,0.48,11.3613,0.00,0.0,2
1578,0.31,99,1.39,0.48,11.3524,0.00,0.0,2
1579,0.33,99,1.39,0.48,11.3443,0.00,0.0,2
1580,0.31,99,1.39,0.48,11.3362,0.00,0.0,2
1581,0.32,99,1.39,0.48,11.3280,0.00,0.0,2
1582,0.31,99,1.39,0.48,11.3199,0.00,0.0,2
1583,0.31,99,1.39,0.48,11.3115,0.00,0.0,2
1584,0.32,99,1.39,0.48,11.3045,0.00,0.0,2
1585,0.31,99,1.39,0.48,11.2960,0.00,0.0,2
1586,0.32,99,1.39,0.48,11.2875,0.00,0.0,2
1587,0.32,99,1.39,0.48,11.2789,0.00,0.0,2
1588,0.33,99,1.39,0.48,11.2703,0.00,0.0,2
1589,0.33,99,1.39,0.48,11.2614,0.00,0.0,2
1590,0.34,99,1.39,0.48,11.2524,0.00,0.0,2
1591,0.33,99,1.39,0.48,11.2434,0.00,0.0,2
1592,0.34,99,1.39,0.48,11.2344,0.00,0.0,2
1593,0.32,99,1.39,0.48,11.2252,0.00,0.0,2
1594,0.32,99,1.39,0.48,11.2161,0.00,0.0,2
1595,0.33,99,1.39,0.48,11.2092,0.00,0.0,2
1596,0.33,99,1.39,0.48,11.1977,0.00,0.0,2
1597,0.33,99,1.39,0.48,11.1884,0.74,0.7,2
1598,0.33,99,1.39,0.48,11.1790,0.74,0.7,2
1599,0.34,99,1.39,0.48,11.1721,0.74,0.7,2
1600,0.33,99,1.39,0.48,11.1627,0.74,0.7,2
1601,0.33,99,1.39,0.48,11.1534,0.74,0.7,2
1602,0.32,99,1.39,0.48,11.1465,0.74,0.7,2
1603,0.32,99,1.39,0.48,11.1372,0.74,0.7,2
1604,0.32,99,1.39,0.48,11.1277,0.74,0.7,2
1605,0.32,99,1.39,0.48,11.1207,0.74,0.7,2
1606,0.32,99,1.39,0.48,11.1110,0.74,0.7,2
1607,0.31,99,1.39,0.48,11.1039,0.74,0.7,2
1608,0.32,99,1.39,0.48,11.0940,0.74,0.7,2
1609,0.32,99,1.39,0.48,11.0839,0.74,0.7,2
1610,0.31,99,1.39,0.48,11.0767,0.74,0.7,2
1611,0.31,99,1.40,0.48,11.0676,0.74,0.7,2
1612,0.31,99,1.40,0.48,11.0578,0.66,0.7,2
1613,0.31,99,1.40,0.48,11.0505,0.66,0.7,2
1614,0.33,99,1.40,0.48,11.0402,0.66,0.7,2
1615,0.32,99,1.40,0.48,11.0329,0.66,0.7,2
1616,0.32,99,1.40,0.48,11.0225,0.66,0.7,2
1617,0.31,99,1.40,0.48,11.0120,0.66,0.7,2
1618,0.30,99,1.40,0.48,11.0046,0.66,0.7,2
1619,0.32,99,1.40,0.48,10.9939,0.66,0.7,2
1620,0.32,99,1.40,0.48,10.9828,0.66,0.7,2
1621,0.31,99,1.40,0.48,10.9714,0.66,0.7,2
1622,0.31,99,1.40,0.48,10.9599,0.66,0.7,2
1623,0.29,99,1.40,0.48,10.9484,0.66,0.7,2
1624,0.30,99,1.40,0.48,10.9411,0.66,0.7,2
1625,0.29,99,1.40,0.48,10.9294,0.66,0.7,2
1626,0.29,99,1.40,0.48,10.9221,0.66,0.7,2
1627,0.29,99,1.40,0.48,10.9103,0.66,0.7,2
1628,0.29,99,1.40,0.48,10.9030,0.66,0.7,2
1629,0.29,99,1.40,0.48,10.8911,0.66,0.7,2
1630,0.29,99,1.40,0.48,10.8792,0.66,0.7,2
1631,0.30,99,1.40,0.48,10.8720,0.73,0.7,2
1632,0.31,99,1.40,0.48,10.8600,0.73,0.7,2
1633,0.31,99,1.40,0.48,10.8479,0.73,0.7,2
1634,0.31,99,1.40,0.48,10.8409,0.73,0.7,2
1635,0.31,99,1.40,0.48,10.8286,0.73,0.7,2
1636,0.31,99,1.40,0.48,10.8162,0.73,0.7,2
1637,0.31,99,1.40,0.48,10.8038,0.73,0.7,2
1638,0.32,99,1.40,0.48,10.7918,0.73,0.7,2
1639,0.31,99,1.42,0.48,10.7807,0.73,0.7,2
1640,0.31,99,1.42,0.48,10.7648,0.73,0.7,2
1641,0.31,99,1.42,0.48,10.7577,0.73,0.7,2
1642,0.29,99,1.42,0.48,10.7454,0.73,0.7,2
1643,0.30,99,1.42,0.48,10.7330,0.73,0.7,2
1644,0.31,99,1.42,0.48,10.7205,0.73,0.7,2
1645,0.31,99,1.42,0.48,10.7078,0.73,0.7,2
1646,0.30,99,1.42,0.48,10.7005,0.69,0.7,2
1647,0.31,99,1.42,0.48,10.6876,0.69,0.7,2
1648,0.32,99,1.42,0.48,10.6803,0.69,0.7,2
1649,0.32,99,1.42,0.48,10.6673,0.69,0.7,2
1650,0.32,99,1.42,0.48,10.6541,0.69,0.7,2
1651,0.31,99,1.42,0.48,10.6468,0.69,0.7,2
1652,0.33,99,1.42,0.48,10.6336,0.69,0.7,2
1653,0.33,99,1.42,0.48,10.6203,0.69,0.7,2
1654,0.33,99,1.42,0.48,10.6068,0.69,0.7,2
1655,0.32,99,1.42,0.48,10.5993,0.69,0.7,2
1656,0.33,99,1.42,0.48,10.5858,0.69,0.7,2
1657,0.34,99,1.42,0.48,10.5731,0.69,0.7,2
1658,0.36,99,1.42,0.48,10.5611,0.69,0.7,2
1659,0.35,99,1.42,0.48,10.5490,0.69,0.7,2
1660,0.36,99,1.42,0.48,10.5369,0.69,0.7,2
1661,0.36,99,1.42,0.48,10.5234,0.69,0.7,2
1662,0.33,99,1.42,0.48,10.5095,0.69,0.7,2
1663,0.35,99,1.44,0.48,10.4961,0.69,0.7,2
1664,0.33,99,1.44,0.48,10.4802,1.05,0.7,2
1665,0.32,99,1.44,0.48,10.4728,1.05,0.7,2
1666,0.35,99,1.44,0.48,10.4467,1.05,0.7,2
1667,0.34,99,1.44,0.48,10.4306,1.05,0.7,2
1668,0.35,99,1.44,0.48,10.4161,1.05,0.7,2
1669,0.34,99,1.44,0.48,10.3956,1.05,0.7,2
1670,0.32,99,1.44,0.48,10.3820,1.05,0.7,2
1671,0.31,99,1.44,0.48,10.3683,1.05,0.7,2
1672,0.30,99,1.44,0.48,10.3551,1.05,0.7,2
1673,0.30,99,1.44,0.48,10.3398,1.05,0.7,2
1674,0.28,99,1.44,0.48,10.3247,1.05,0.7,2
1675,0.30,99,1.44,0.48,10.3091,1.05,0.7,2
1676,0.31,99,1.44,0.48,10.2924,1.05,0.7,2
1677,0.31,99,1.44,0.48,10.2757,1.05,0.7,2
1678,0.30,99,1.44,0.48,10.2584,1.05,0.7,2
1679,0.29,99,1.44,0.48,10.2416,0.53,0.0,2
1680,0.31,99,1.44,0.48,10.2345,0.53,0.0,2
1681,0.31,99,1.44,0.48,10.2190,0.53,0.0,2
1682,0.24,99,1.44,0.48,10.2037,0.53,0.0,2
1683,0.30,99,1.44,0.48,10.1963,0.53,0.0,2
1684,0.33,99,1.35,0.48,10.1821,0.53,0.0,2
1685,0.35,99,1.35,0.48,10.1560,0.53,0.0,2
1686,0.32,99,1.35,0.48,10.1382,0.53,0.0,2
1687,0.34,99,1.35,0.48,10.1203,0.53,0.0,2
1688,0.32,99,1.35,0.48,10.1128,0.53,0.0,2
1689,0.33,99,1.35,0.48,10.0948,0.53,0.0,2
1690,0.32,99,1.35,0.48,10.0767,0.53,0.0,2
1691,0.32,99,1.35,0.48,10.0583,0.53,0.0,2
1692,0.31,99,1.35,0.48,10.0400,0.53,0.0,2
1693,0.33,99,1.35,0.48,10.0216,0.53,0.0,2
1694,0.33,99,1.35,0.48,10.0033,0.53,0.0,2
1695,0.33,99,1.35,0.48,9.9850,0.73,0.0,2
1696,0.33,99,1.35,0.48,9.9668,0.73,0.0,2
1697,0.34,99,1.35,0.48,9.9480,0.73,0.0,2
1698,0.33,99,1.35,0.48,9.9293,0.73,0.0,2
1699,0.31,99,1.35,0.48,9.9220,0.73,0.0,2
1700,0.32,99,1.35,0.48,9.9034,0.73,0.0,2
1701,0.28,99,1.35,0.48,9.8841,0.73,0.0,2
1702,0.25,99,1.35,0.48,9.8649,0.73,0.0,2
1703,0.08,100,2.91,0.48,9.8454,0.73,0.0,2
1704,0.09,100,2.91,0.48,9.8262,0.73,0.0,2
1705,0.07,100,2.91,0.48,9.8068,0.73,0.0,2
1706,0.12,100,2.91,0.48,9.7870,0.73,0.0,2
1707,0.10,100,2.91,0.48,9.7668,0.73,0.0,2
1708,0.21,100,2.91,0.48,9.7462,0.73,0.0,2
1709,0.31,100,2.91,0.48,9.7255,0.73,0.0,2
1710,0.34,100,2.91,0.48,9.7044,0.73,0.0,2
1711,0.36,100,2.91,0.48,9.6832,0.73,0.0,2
1712,0.31,100,2.91,0.48,9.6615,0.00,0.0,2
1713,0.30,100,2.91,0.48,9.6543,0.00,0.0,2
1714,0.30,100,2.91,0.48,9.6317,0.00,0.0,2
1715,0.30,100,2.91,0.48,9.6090,0.00,0.0,2
1716,0.32,100,2.91,0.48,9.5858,0.00,0.0,2
1717,0.19,101,2.87,0.48,9.5616,0.00,0.0,2
1718,0.13,101,2.87,0.48,9.5373,0.00,0.0,2
1719,0.23,101,2.87,0.48,9.5122,0.00,0.0,2
1720,0.31,101,2.87,0.48,9.4871,0.00,0.0,2
1721,0.35,101,2.87,0.48,9.4615,0.00,0.0,2
1722,0.36,101,2.87,0.48,9.4367,0.00,0.0,2
1723,0.35,101,2.87,0.48,9.4122,0.00,0.0,2
1724,0.33,101,2.87,0.48,9.3879,0.00,0.0,2
1725,0.32,101,2.87,0.48,9.3635,0.00,0.0,2
1726,0.34,101,2.87,0.48,9.3564,0.00,0.0,2
1727,0.31,101,2.87,0.48,9.3319,0.00,0.0,2
1728,0.33,101,2.87,0.48,9.3072,0.79,0.7,2
1729,0.34,101,2.87,0.48,9.2822,0.79,0.7,2
1730,0.37,101,2.87,0.48,9.2396,0.79,0.7,2
1731,0.37,101,2.92,0.48,9.2162,0.79,0.7,2
1732,0.37,101,2.92,0.48,9.1928,0.79,0.7,2
1733,0.28,101,2.92,0.48,9.1860,0.79,0.7,2
1734,0.14,102,2.87,0.48,9.1614,0.79,0.7,2
1735,0.21,102,2.87,0.48,9.1363,0.79,0.7,2
1736,0.30,102,2.87,0.48,9.1297,0.79,0.7,2
1737,0.32,102,2.87,0.48,9.1040,0.79,0.7,2
1738,0.34,102,2.87,0.48,9.0790,0.79,0.7,2
1739,0.37,102,2.87,0.48,9.0726,0.79,0.7,2
1740,0.36,102,2.87,0.48,9.0472,0.79,0.7,2
1741,0.35,102,2.87,0.48,9.0225,0.79,0.7,2
1742,0.34,102,2.87,0.48,8.9966,0.79,0.7,2
1743,0.35,102,2.87,0.48,8.9700,0.79,0.7,2
1744,0.32,102,2.87,0.48,8.9444,0.79,0.7,2
1745,0.32,102,2.87,0.48,8.9184,0.70,0.7,2
1746,0.35,102,2.87,0.48,8.8929,0.70,0.7,2
1747,0.34,102,2.87,0.48,8.8326,0.70,0.7,2
1748,0.34,102,2.87,0.48,8.8089,0.70,0.7,2
1749,0.35,102,2.92,0.48,8.7864,0.70,0.7,2
1750,0.34,102,2.92,0.48,8.7605,0.70,0.7,2
1751,0.34,102,2.92,0.48,8.7325,0.70,0.7,2
1752,0.34,102,2.92,0.48,8.7041,0.70,0.7,2
1753,0.34,102,2.92,0.48,8.6768,0.70,0.7,2
1754,0.35,102,2.92,0.48,8.6499,0.70,0.7,2
1755,0.35,102,2.92,0.48,8.6437,0.70,0.7,2
1756,0.29,102,2.92,0.48,8.6198,0.70,0.7,2
1757,0.15,103,2.87,0.48,8.5970,0.70,0.7,2
1758,0.25,103,2.87,0.48,8.5911,0.70,0.7,2
1759,0.28,103,2.87,0.48,8.5698,0.70,0.7,2
1760,0.34,103,2.87,0.48,8.5504,0.70,0.7,2
1761,0.33,103,2.87,0.48,8.5317,0.70,0.7,2
1762,0.33,103,2.87,0.48,8.5136,0.73,0.7,2
1763,0.31,103,2.87,0.48,8.4954,0.73,0.7,2
1764,0.31,103,2.87,0.48,8.4764,0.73,0.7,2
1765,0.32,103,2.87,0.48,8.4559,0.73,0.7,2
1766,0.33,103,2.87,0.48,8.4335,0.73,0.7,2
